frame,id,x,y,w,h
1336,97,245,43,19,16
1336,98,96,140,25,31
1336,99,112,180,59,115
1337,95,62,205,22,16
1337,97,245,43,19,16
1337,98,96,140,25,31
1337,99,112,180,59,116
1338,95,62,203,22,17
1338,97,245,43,19,16
1338,98,96,140,25,31
1338,99,103,164,40,83
1338,100,128,224,23,28
1339,95,62,203,22,17
1339,97,245,43,19,16
1339,98,96,140,25,31
1339,99,103,161,40,77
1339,100,125,219,18,19
1340,95,62,203,22,17
1340,97,245,43,19,16
1340,98,96,140,25,31
1340,99,103,162,39,76
1340,100,125,219,18,19
1341,95,62,203,22,17
1341,97,245,43,19,16
1341,98,96,140,25,31
1341,99,104,160,38,71
1341,100,125,219,18,19
1342,95,62,203,22,17
1342,97,245,43,19,16
1342,98,96,140,25,31
1342,99,103,154,37,57
1342,100,125,219,18,19
1343,95,62,203,22,17
1343,97,245,43,19,16
1343,98,96,140,25,31
1343,99,104,155,35,55
1343,100,125,219,18,19
1344,95,62,203,22,17
1344,97,245,43,19,16
1344,98,96,140,25,31
1344,99,106,156,32,53
1344,100,125,219,18,19
1345,95,62,203,22,17
1345,98,96,140,25,31
1345,99,107,156,30,46
1345,100,125,219,18,19
1346,95,62,203,22,17
1346,98,96,140,25,31
1346,99,106,157,29,44
1346,100,125,219,18,19
1347,95,62,203,22,17
1347,98,96,140,25,31
1347,99,106,158,28,41
1347,100,125,219,18,19
1348,95,62,203,22,17
1348,98,96,140,25,31
1348,99,106,158,28,41
1348,100,125,219,18,19
1349,95,62,203,22,17
1349,98,96,140,25,31
1349,99,96,175,21,20
1349,100,125,219,18,19
1350,95,62,203,22,17
1350,98,96,140,25,31
1350,99,96,176,21,20
1350,100,125,219,18,19
1351,95,62,203,22,17
1351,99,96,175,20,18
1351,100,125,219,18,19
1352,95,62,203,22,17
1352,99,95,175,19,18
1352,100,125,219,18,19
1353,95,62,203,22,17
1353,99,95,175,19,18
1353,100,125,219,18,19
1354,95,62,203,22,17
1354,99,95,175,19,18
1354,100,125,219,18,19
1355,95,62,203,22,17
1355,99,95,175,19,18
1355,100,125,219,18,19
1356,95,62,203,22,17
1356,99,95,175,19,18
1356,100,125,219,18,19
1357,95,62,203,22,17
1357,99,95,175,19,18
1357,100,125,219,18,19
1358,95,62,203,22,17
1358,99,95,175,19,18
1358,100,125,219,18,19
1359,99,95,175,19,18
1359,100,125,219,18,19
1360,99,95,175,19,18
1361,99,95,175,19,18
1362,99,95,175,19,18
1363,99,95,175,19,18
1364,99,95,175,19,18
1365,99,95,175,19,18
1366,99,124,225,14,23
1367,99,124,224,14,23
1367,101,101,149,16,22
1368,99,124,225,14,22
1368,101,101,149,17,23
1369,99,124,224,15,22
1369,101,103,152,17,25
1370,99,124,224,15,22
1370,101,107,161,23,39
1371,99,123,220,20,22
1371,101,111,166,30,42
1372,99,124,221,20,22
1372,101,112,173,37,50
1373,99,124,221,20,22
1373,101,114,174,41,48
1374,99,130,224,18,17
1374,101,104,175,67,48
1375,99,132,227,20,25
1375,101,106,175,71,47
1376,99,132,227,20,25
1376,101,106,181,79,56
1377,99,132,227,20,25
1377,101,109,183,79,59
1378,99,132,227,20,25
1378,101,112,184,81,58
1379,99,147,199,22,26
1379,101,108,181,65,48
1380,99,150,199,23,29
1380,101,112,185,65,54
1381,99,145,185,44,53
1381,101,103,185,40,53
1382,99,154,199,28,28
1382,101,118,179,61,47
1383,99,164,199,25,24
1383,101,120,180,57,50
1384,99,169,204,29,28
1384,101,130,180,57,50
1385,99,169,204,29,28
1385,101,148,188,89,69
1385,102,128,223,23,18
1386,99,169,204,29,28
1386,101,155,188,91,69
1386,102,127,219,35,27
1386,103,161,235,34,9
1387,99,184,202,45,41
1387,101,149,200,18,22
1387,102,133,193,36,80
1387,103,161,235,34,9
1387,104,170,177,26,29
1388,99,184,202,45,41
1388,101,165,195,94,87
1388,102,133,193,36,80
1388,103,161,235,34,9
1388,104,173,177,31,29
1389,99,184,202,45,41
1389,101,170,194,92,86
1389,102,133,193,36,80
1389,103,161,235,34,9
1389,104,173,177,31,29
1389,105,224,141,24,14
1390,99,184,202,45,41
1390,101,174,193,90,89
1390,102,133,193,36,80
1390,103,161,235,34,9
1390,104,173,177,31,29
1390,105,224,141,25,17
1391,99,184,202,45,41
1391,101,179,194,91,89
1391,102,133,193,36,80
1391,103,161,235,34,9
1391,104,173,177,31,29
1391,105,231,133,39,36
1392,99,184,202,45,41
1392,101,184,192,90,91
1392,102,133,193,36,80
1392,103,161,235,34,9
1392,104,173,177,31,29
1392,105,232,133,40,37
1393,99,184,202,45,41
1393,101,189,191,90,94
1393,102,133,193,36,80
1393,103,161,235,34,9
1393,104,173,177,31,29
1393,105,232,134,40,38
1394,99,184,202,45,41
1394,101,193,191,86,97
1394,102,133,193,36,80
1394,103,161,235,34,9
1394,104,173,177,31,29
1394,105,231,134,41,38
1395,99,184,202,45,41
1395,101,203,177,98,125
1395,102,133,193,36,80
1395,103,161,235,34,9
1395,104,173,177,31,29
1395,105,231,134,41,38
1396,99,184,202,45,41
1396,101,205,177,94,125
1396,102,133,193,36,80
1396,103,161,235,34,9
1396,104,173,177,31,29
1396,105,231,134,41,38
1397,99,184,202,45,41
1397,101,202,180,88,120
1397,102,133,193,36,80
1397,103,161,235,34,9
1397,104,173,177,31,29
1397,105,231,134,41,38
1398,99,184,202,45,41
1398,101,203,180,91,120
1398,102,133,193,36,80
1398,103,161,235,34,9
1398,104,173,177,31,29
1398,105,231,134,41,38
1399,99,184,202,45,41
1399,101,206,180,94,120
1399,102,133,193,36,80
1399,103,161,235,34,9
1399,104,173,177,31,29
1399,105,231,134,41,38
1400,99,184,202,45,41
1400,101,208,181,97,118
1400,102,133,193,36,80
1400,103,161,235,34,9
1400,104,173,177,31,29
1400,105,231,134,41,38
1401,99,184,202,45,41
1401,101,209,181,99,118
1401,102,133,193,36,80
1401,103,161,235,34,9
1401,104,173,177,31,29
1401,105,231,134,41,38
1402,99,184,202,45,41
1402,101,214,186,104,107
1402,102,133,193,36,80
1402,103,161,235,34,9
1402,104,173,177,31,29
1402,105,231,134,41,38
1403,99,184,202,45,41
1403,101,217,186,107,107
1403,102,133,193,36,80
1403,103,161,235,34,9
1403,104,173,177,31,29
1403,105,231,134,41,38
1404,99,199,229,58,22
1404,101,240,179,75,91
1404,102,133,193,36,80
1404,103,161,235,34,9
1404,104,173,177,31,29
1404,105,231,134,41,38
1405,99,199,229,58,22
1405,101,230,187,104,106
1405,102,133,193,36,80
1405,103,161,235,34,9
1405,104,173,177,31,29
1405,105,231,134,41,38
1406,99,199,229,58,22
1406,101,234,187,104,105
1406,102,133,193,36,80
1406,103,161,235,34,9
1406,104,173,177,31,29
1406,105,231,134,41,38
1407,99,206,229,42,22
1407,101,250,178,79,69
1407,102,133,193,36,80
1407,104,173,177,31,29
1407,105,222,142,22,15
1408,99,204,235,45,10
1408,101,254,181,80,82
1408,104,173,177,31,29
1408,105,222,142,22,15
1408,106,244,224,20,31
1409,99,205,233,47,13
1409,101,255,174,78,71
1409,105,222,142,22,15
1409,106,247,223,20,33
1410,99,206,232,49,15
1410,101,246,182,57,77
1410,105,222,142,22,15
1410,106,247,223,20,33
1410,107,281,156,25,42
1411,99,208,228,53,24
1411,101,257,178,73,86
1411,105,222,142,22,15
1411,106,247,223,20,33
1411,107,281,156,25,42
1412,99,210,228,56,24
1412,101,252,182,53,76
1412,105,222,142,22,15
1412,106,230,203,14,27
1412,107,286,152,15,37
1413,99,213,224,62,32
1413,101,250,188,55,90
1413,105,222,142,22,15
1413,106,230,203,14,27
1413,107,286,152,16,35
1414,99,213,224,62,32
1414,101,238,185,112,110
1414,105,222,142,22,15
1414,106,230,203,14,27
1414,107,286,152,16,35
1415,99,213,224,62,32
1415,101,238,184,112,112
1415,105,222,142,22,15
1415,106,230,203,14,27
1415,107,286,152,16,35
1416,99,213,224,62,32
1416,101,238,183,112,114
1416,105,222,142,22,15
1416,106,230,203,14,27
1416,107,286,152,16,35
1417,99,213,224,62,32
1417,101,238,181,111,117
1417,105,222,142,22,15
1417,106,230,203,14,27
1417,107,286,152,16,35
1418,99,213,224,62,32
1418,101,239,180,109,120
1418,105,222,142,22,15
1418,106,230,203,14,27
1418,107,286,152,16,35
1419,99,213,224,62,32
1419,101,244,180,100,120
1419,105,222,142,22,15
1419,106,230,203,14,27
1419,107,286,152,16,35
1420,99,213,224,62,32
1420,101,246,176,96,127
1420,105,222,142,22,15
1420,106,230,203,14,27
1420,107,286,152,16,35
1421,99,213,224,62,32
1421,101,247,176,94,127
1421,105,222,142,22,15
1421,106,230,203,14,27
1421,107,286,152,16,35
1422,99,213,224,62,32
1422,101,247,172,93,135
1422,105,222,142,22,15
1422,106,230,203,14,27
1422,107,286,152,16,35
1423,99,213,224,62,32
1423,101,250,167,88,139
1423,105,222,142,22,15
1423,106,230,203,14,27
1423,107,286,152,16,35
1424,99,213,224,62,32
1424,101,250,166,87,141
1424,105,222,142,22,15
1424,106,230,203,14,27
1424,107,286,152,16,35
1425,99,213,224,62,32
1425,101,250,163,87,143
1425,105,222,142,22,15
1425,106,230,203,14,27
1425,107,286,152,16,35
1426,99,213,224,62,32
1426,101,250,162,87,144
1426,105,222,142,22,15
1426,106,230,203,14,27
1426,107,286,152,16,35
1427,99,213,224,62,32
1427,101,250,161,87,145
1427,105,222,142,22,15
1427,106,230,203,14,27
1427,107,286,152,16,35
1428,99,213,224,62,32
1428,101,253,160,81,148
1428,106,230,203,14,27
1428,107,286,152,16,35
1429,99,213,224,62,32
1429,101,251,166,77,124
1429,106,230,203,14,27
1429,107,286,152,16,35
1429,108,287,96,14,24
1430,99,213,224,62,32
1430,101,251,165,78,121
1430,106,230,203,14,27
1430,107,286,152,16,35
1430,108,286,94,15,24
1431,99,213,224,62,32
1431,101,251,163,76,124
1431,106,230,203,14,27
1431,107,286,152,16,35
1431,108,286,92,16,24
1432,99,213,224,62,32
1432,101,250,162,75,124
1432,106,230,203,14,27
1432,107,286,152,16,35
1432,108,285,90,18,25
1433,99,213,224,62,32
1433,101,251,160,72,125
1433,107,286,152,16,35
1433,108,284,87,19,25
1434,101,252,159,72,127
1434,108,282,85,19,24
1435,101,250,157,71,127
1435,108,281,81,18,23
1436,101,249,154,75,126
1436,108,279,79,19,24
1437,101,246,173,66,78
1437,108,279,76,18,23
1437,109,261,121,47,62
1438,101,245,170,67,74
1438,108,276,75,17,22
1438,109,263,123,51,71
1439,101,245,167,68,70
1439,108,276,75,17,22
1439,109,262,103,48,83
1440,101,244,164,66,63
1440,108,272,71,19,22
1440,109,262,111,48,55
1441,101,244,161,66,59
1441,108,271,68,18,21
1441,109,261,111,49,63
1442,101,244,161,66,59
1442,108,270,67,17,20
1442,109,248,133,75,115
1443,101,244,161,66,59
1443,108,269,66,16,20
1443,109,248,135,76,110
1444,101,244,161,66,59
1444,108,264,64,19,21
1444,109,243,133,76,113
1445,101,244,161,66,59
1445,108,264,64,19,21
1445,109,242,121,75,134
1446,101,244,161,66,59
1446,108,264,64,19,21
1446,109,242,120,75,135
1447,101,244,161,66,59
1447,108,264,64,19,21
1447,109,242,120,74,136
1448,101,244,161,66,59
1448,108,264,64,19,21
1448,109,241,119,72,138
1449,101,234,159,58,57
1449,108,253,88,44,77
1449,109,241,119,72,138
1450,101,234,159,58,57
1450,108,253,88,44,77
1450,109,239,118,69,138
1451,101,234,159,58,57
1451,108,257,67,15,37
1451,109,239,134,68,104
1452,101,234,159,58,57
1452,108,255,66,15,32
1452,109,238,132,66,105
1453,101,234,159,58,57
1453,108,256,65,14,30
1453,109,237,130,65,104
1454,101,234,159,58,57
1454,108,256,65,14,30
1454,109,237,116,64,131
1455,101,234,159,58,57
1455,108,256,65,14,30
1455,109,236,120,63,118
1456,101,234,159,58,57
1456,108,256,65,14,30
1456,109,236,120,63,111
1457,101,234,159,58,57
1457,108,256,65,14,30
1457,109,236,119,62,109
1458,101,234,159,58,57
1458,108,256,65,14,30
1458,109,236,119,62,105
1459,101,234,159,58,57
1459,108,256,65,14,30
1459,109,235,118,61,103
1460,101,234,159,58,57
1460,108,256,65,14,30
1460,109,235,118,61,102
1461,101,234,159,58,57
1461,108,256,65,14,30
1461,109,235,113,61,108
1462,101,234,159,58,57
1462,108,256,65,14,30
1462,109,235,113,61,106
1463,101,234,159,58,57
1463,108,256,65,14,30
1463,109,235,113,61,106
1464,101,234,159,58,57
1464,108,256,65,14,30
1464,109,235,116,61,100
1465,101,234,159,58,57
1465,108,256,65,14,30
1465,109,236,116,62,100
1466,101,234,159,58,57
1466,108,256,65,14,30
1466,109,236,115,62,101
1467,101,234,159,58,57
1467,108,256,65,14,30
1467,109,236,116,62,100
1468,101,234,159,58,57
1468,108,256,65,14,30
1468,109,236,115,63,98
1469,101,234,159,58,57
1469,108,256,65,14,30
1469,109,236,115,63,98
1470,108,256,65,14,30
1470,109,237,115,62,98
1471,108,256,65,14,30
1471,109,237,115,63,98
1472,108,256,65,14,30
1472,109,239,115,59,98
1473,108,256,65,14,30
1473,109,241,116,60,96
1474,109,240,115,58,95
1475,109,240,115,58,94
1476,109,240,117,58,90
1477,109,245,117,69,90
1478,109,246,117,70,90
1479,109,246,117,71,90
1480,109,240,117,59,90
1481,109,252,114,57,84
1482,109,247,106,45,99
1483,109,248,108,44,105
1484,109,248,118,44,90
1485,109,248,119,44,91
1486,109,247,124,47,99
1487,109,248,120,47,116
1488,109,249,122,48,121
1489,109,258,117,54,111
1490,109,259,115,53,106
1491,109,259,116,56,106
1492,109,260,117,57,104
1493,109,257,127,63,120
1494,109,264,123,60,113
1495,109,264,124,60,112
1496,109,258,124,46,112
1496,110,285,122,17,19
1497,109,264,124,59,112
1497,110,285,122,17,19
1498,109,265,125,58,114
1498,110,285,122,17,19
1499,109,265,126,58,119
1499,110,285,122,17,19
1500,109,265,128,58,120
1500,110,285,122,17,19
1500,111,229,175,13,25
1501,109,265,128,58,120
1501,110,285,122,17,19
1501,111,229,175,13,25
1502,109,265,128,58,120
1502,110,285,122,17,19
1502,111,229,175,13,25
1503,109,264,128,59,121
1503,110,285,122,17,19
1503,111,229,175,13,25
1504,109,264,128,59,121
1504,110,285,122,17,19
1504,111,229,175,13,25
1505,109,264,129,59,122
1505,110,285,122,17,19
1505,111,229,175,13,25
1506,109,264,127,59,127
1506,110,285,122,17,19
1506,111,229,175,13,25
1507,109,264,121,60,141
1507,110,285,122,17,19
1507,111,229,175,13,25
1508,109,264,121,60,141
1508,110,285,122,17,19
1508,111,229,175,13,25
1509,109,264,140,60,103
1509,110,285,122,17,19
1509,111,229,175,13,25
1509,112,259,72,14,31
1510,109,264,123,59,135
1510,110,285,122,17,19
1510,111,229,175,13,25
1510,112,259,72,14,31
1511,109,261,131,54,87
1511,110,285,122,17,19
1511,111,250,178,15,30
1511,112,259,72,14,31
1512,109,260,131,53,88
1512,110,285,122,17,19
1512,111,250,178,15,30
1512,112,259,72,14,31
1513,109,260,131,54,87
1513,110,285,122,17,19
1513,111,250,178,15,30
1513,112,259,72,14,31
1514,109,259,126,52,83
1514,110,285,122,17,19
1514,111,250,178,15,30
1514,112,259,72,14,31
1515,109,255,126,44,81
1515,110,285,122,17,19
1515,111,250,178,15,30
1515,112,259,72,14,31
1516,109,255,126,44,81
1516,110,285,122,17,19
1516,111,250,178,15,30
1516,112,259,72,14,31
1517,109,254,123,45,74
1517,111,250,178,15,30
1517,112,259,72,14,31
1518,109,255,122,44,75
1518,111,250,178,15,30
1518,112,259,72,14,31
1519,109,255,112,44,95
1519,111,250,178,15,30
1519,112,259,72,14,31
1520,109,261,112,31,95
1520,111,250,178,15,30
1520,112,243,108,20,40
1521,109,261,120,31,80
1521,111,250,178,15,30
1521,112,241,112,16,42
1522,109,255,120,43,80
1522,111,250,178,15,30
1522,112,241,112,16,42
1523,109,255,117,42,74
1523,111,250,178,15,30
1523,112,241,112,16,42
1524,109,255,116,40,72
1524,111,250,178,15,30
1524,112,241,112,16,42
1525,109,255,117,40,75
1525,111,250,178,15,30
1525,112,241,112,16,42
1526,109,255,126,40,59
1526,111,250,178,15,30
1526,112,241,112,16,42
1527,109,256,120,40,74
1527,111,250,178,15,30
1527,112,241,112,16,42
1528,109,256,121,40,77
1528,111,250,178,15,30
1528,112,241,112,16,42
1529,109,254,125,43,66
1529,111,250,178,15,30
1529,112,241,112,16,42
1530,109,255,128,42,58
1530,111,250,178,15,30
1530,112,241,112,16,42
1531,109,253,130,45,62
1531,111,250,178,15,30
1531,112,241,112,16,42
1532,109,253,126,45,78
1532,112,241,112,16,42
1533,109,253,129,45,72
1533,112,241,112,16,42
1534,109,253,133,45,64
1534,112,241,112,16,42
1535,109,254,129,44,56
1535,112,241,112,16,42
1536,109,253,124,45,65
1536,112,241,112,16,42
1537,109,253,128,45,57
1537,112,241,112,16,42
1538,109,253,124,44,53
1538,112,241,112,16,42
1539,109,253,119,45,61
1539,112,241,112,16,42
1540,109,254,123,48,64
1540,112,241,112,16,42
1541,109,252,118,51,60
1541,112,241,112,16,42
1542,109,252,121,51,65
1543,109,251,120,53,66
1544,109,251,119,53,65
1545,109,252,118,54,65
1546,109,252,118,54,65
1547,109,251,118,53,64
1548,109,251,118,53,64
1549,109,251,117,53,64
1550,109,251,117,53,64
1551,109,251,117,53,64
1552,109,251,116,53,63
1553,109,251,116,53,64
1554,109,251,116,54,64
1555,109,252,117,51,69
1556,109,252,117,51,69
1557,109,254,117,50,69
1558,109,254,117,50,70
1559,109,255,117,48,70
1560,109,255,116,47,71
1561,109,256,116,45,71
1562,109,257,116,45,72
1563,109,257,116,45,72
1564,109,258,107,47,96
1565,109,264,106,40,97
1565,113,243,137,16,30
1566,109,260,106,48,97
1566,113,243,137,16,30
1567,109,260,104,48,92
1567,113,243,137,16,30
1568,109,260,106,49,98
1568,113,243,137,16,30
1569,109,261,106,48,98
1569,113,266,125,20,27
1570,109,261,107,48,100
1570,113,266,125,20,27
1571,109,261,107,49,100
1571,113,266,125,20,27
1572,109,261,103,49,91
1572,113,266,125,20,27
1573,109,261,107,49,99
1573,113,266,125,20,27
1574,109,262,103,50,90
1574,113,266,125,20,27
1575,109,267,98,40,80
1575,113,250,139,27,35
1576,109,273,84,28,53
1576,113,251,139,28,35
1576,114,259,121,24,34
1577,109,267,89,40,60
1577,113,250,139,26,35
1577,114,263,128,15,21
1578,109,271,99,31,80
1578,113,248,137,22,30
1578,114,263,128,15,21
1579,109,266,98,41,79
1579,113,248,137,22,30
1579,114,263,128,15,21
1580,109,266,98,41,79
1580,113,247,136,21,29
1580,114,263,128,15,21
1581,109,268,97,38,76
1581,113,247,136,21,29
1581,114,263,128,15,21
1582,109,268,98,38,79
1582,113,246,132,16,20
1582,114,263,128,15,21
1583,109,264,100,45,83
1583,113,246,132,16,20
1583,114,263,128,15,21
1584,109,267,96,37,77
1584,113,246,132,16,20
1584,114,263,128,15,21
1585,109,270,96,30,78
1585,113,246,132,16,20
1585,114,263,128,15,21
1586,109,261,99,45,85
1586,113,246,132,16,20
1586,114,263,128,15,21
1587,109,262,99,41,86
1587,113,246,132,16,20
1587,114,263,128,15,21
1588,109,262,99,41,86
1588,113,246,132,16,20
1588,114,260,116,27,27
1588,115,267,78,27,48
1589,109,263,90,33,75
1589,113,246,132,16,20
1589,114,260,116,27,27
1589,115,267,78,27,48
1590,109,263,90,33,75
1590,113,246,132,16,20
1590,114,260,116,27,27
1590,115,263,82,29,64
1591,109,263,86,30,76
1591,113,246,132,16,20
1591,114,260,116,27,27
1591,115,263,82,29,64
1592,109,262,84,29,77
1592,113,245,123,14,24
1592,114,260,116,27,27
1592,115,263,82,29,64
1592,116,236,193,21,19
1593,109,262,84,29,77
1593,113,245,123,14,24
1593,114,253,115,33,29
1593,115,261,72,29,56
1593,116,237,193,22,19
1594,109,256,86,38,88
1594,113,245,123,14,24
1594,114,253,115,33,29
1594,115,261,72,29,56
1594,116,240,189,28,35
1595,109,256,86,38,88
1595,113,245,123,14,24
1595,114,253,115,33,29
1595,115,260,77,28,75
1595,116,246,181,42,61
1596,109,256,86,38,88
1596,113,245,123,14,24
1596,114,253,115,33,29
1596,115,259,74,28,73
1596,116,247,186,44,66
1597,109,256,86,38,88
1597,113,245,123,14,24
1597,114,253,115,33,29
1597,115,258,80,30,86
1597,116,247,190,45,68
1598,109,256,86,38,88
1598,113,245,123,14,24
1598,114,253,115,33,29
1598,115,257,79,29,88
1598,116,248,193,47,68
1599,109,256,86,38,88
1599,113,245,123,14,24
1599,114,253,115,33,29
1599,115,256,78,30,89
1599,116,249,195,46,65
1600,109,256,86,38,88
1600,113,245,123,14,24
1600,114,253,115,33,29
1600,115,256,78,30,90
1600,116,249,199,47,66
1601,109,256,86,38,88
1601,113,245,123,14,24
1601,114,253,115,33,29
1601,115,255,77,30,90
1601,116,248,203,47,69
1602,109,256,86,38,88
1602,113,245,123,14,24
1602,114,253,115,33,29
1602,115,254,72,30,82
1602,116,248,206,47,68
1603,109,256,86,38,88
1603,113,245,123,14,24
1603,114,253,115,33,29
1603,115,253,71,28,83
1603,116,247,207,47,66
1604,109,256,86,38,88
1604,113,245,123,14,24
1604,114,253,115,33,29
1604,115,253,61,26,63
1604,116,246,208,47,63
1605,109,256,86,38,88
1605,113,245,123,14,24
1605,114,253,115,33,29
1605,115,250,58,25,58
1605,116,245,210,48,59
1606,109,256,86,38,88
1606,113,245,123,14,24
1606,114,253,115,33,29
1606,115,251,58,23,61
1606,116,240,212,45,56
1607,109,256,86,38,88
1607,113,245,123,14,24
1607,114,253,115,33,29
1607,115,250,57,23,61
1607,116,239,213,48,53
1608,109,256,86,38,88
1608,113,245,123,14,24
1608,114,253,115,33,29
1608,115,249,48,23,43
1608,116,237,215,49,49
1609,109,256,86,38,88
1609,113,245,123,14,24
1609,114,253,115,33,29
1609,115,247,41,23,32
1609,116,235,216,50,47
1610,109,256,86,38,88
1610,113,245,123,14,24
1610,114,253,115,33,29
1610,115,246,39,23,33
1610,116,232,218,52,43
1610,117,221,41,21,21
1611,109,256,86,38,88
1611,113,245,123,14,24
1611,114,253,115,33,29
1611,115,246,39,23,33
1611,116,230,219,50,41
1611,117,221,42,22,22
1612,109,256,86,38,88
1612,113,245,123,14,24
1612,114,253,115,33,29
1612,115,246,39,23,33
1612,116,229,223,38,34
1612,117,228,36,41,37
1613,109,256,86,38,88
1613,114,253,115,33,29
1613,115,246,39,23,33
1613,116,224,224,39,32
1613,117,230,37,44,38
1614,109,256,86,38,88
1614,115,246,39,23,33
1614,116,219,224,41,31
1614,117,230,36,44,38
1615,115,246,39,23,33
1615,116,215,224,41,31
1615,117,230,35,44,39
1616,115,246,39,23,33
1616,116,212,224,39,31
1616,117,230,35,44,39
1617,115,246,39,23,33
1617,116,210,224,40,31
1617,117,230,35,44,39
1618,115,246,39,23,33
1618,116,212,216,24,14
1618,117,229,35,42,39
1618,118,202,232,45,16
1619,115,246,39,23,33
1619,116,207,216,24,14
1619,117,238,31,16,32
1619,118,195,234,42,11
1619,119,218,47,20,16
1620,115,246,39,23,33
1620,116,203,216,24,15
1620,117,238,31,17,32
1620,118,192,234,42,11
1620,119,218,47,20,16
1621,115,246,39,23,33
1621,116,198,216,25,16
1621,117,238,25,16,24
1621,118,188,234,42,11
1621,119,218,47,20,16
1622,115,246,39,23,33
1622,116,196,216,23,16
1622,117,238,25,16,24
1622,118,185,235,40,10
1622,119,218,47,20,16
1623,115,246,39,23,33
1623,116,191,215,25,17
1623,117,234,30,30,40
1623,118,183,235,37,10
1623,119,218,47,20,16
1624,115,246,39,23,33
1624,116,188,215,26,18
1624,117,232,29,26,39
1624,118,182,235,34,10
1624,119,218,47,20,16
1625,115,246,39,23,33
1625,116,184,215,26,18
1625,117,238,23,14,27
1625,118,181,235,30,10
1625,119,218,47,20,16
1626,115,246,39,23,33
1626,116,179,215,25,18
1626,117,237,22,15,29
1626,118,178,235,32,10
1626,119,218,47,20,16
1627,115,246,39,23,33
1627,116,175,217,24,21
1627,117,235,22,15,29
1627,118,178,235,32,10
1627,119,218,47,20,16
1628,115,246,39,23,33
1628,116,172,217,23,19
1628,117,235,22,15,29
1628,118,171,235,31,10
1628,119,218,47,20,16
1629,115,246,39,23,33
1629,116,169,216,20,15
1629,117,237,22,20,33
1629,118,168,235,30,10
1629,119,218,47,20,16
1630,115,246,39,23,33
1630,116,163,219,24,16
1630,117,238,22,18,34
1630,118,165,235,30,10
1630,119,218,47,20,16
1631,116,159,220,24,18
1631,117,238,21,18,35
1631,118,165,235,30,10
1631,119,218,47,20,16
1632,116,156,220,22,18
1632,117,238,21,18,35
1632,118,165,235,30,10
1632,119,218,47,20,16
1633,116,156,225,26,29
1633,117,238,21,18,35
1633,118,165,235,30,10
1633,119,218,47,20,16
1634,116,156,225,26,29
1634,117,230,32,40,31
1634,118,156,235,35,10
1634,119,218,47,20,16
1635,116,156,225,26,29
1635,117,230,32,40,31
1635,118,156,235,35,10
1635,119,218,47,20,16
1636,116,156,225,26,29
1636,117,230,32,40,31
1636,118,156,235,35,10
1636,119,216,38,19,17
1637,116,156,225,26,29
1637,117,230,32,40,31
1637,118,156,235,35,10
1637,119,217,39,20,19
1638,116,122,215,23,25
1638,117,228,31,22,16
1638,118,156,235,35,10
1638,119,217,41,22,22
1639,116,118,215,23,28
1639,117,228,31,22,16
1639,118,156,235,35,10
1639,119,218,41,25,30
1640,116,116,215,17,30
1640,117,228,31,22,16
1640,118,156,235,35,10
1640,119,222,38,33,33
1641,116,114,212,15,23
1641,117,228,31,22,16
1641,118,156,235,35,10
1641,119,218,34,25,41
1642,116,114,212,15,23
1642,117,228,31,22,16
1642,118,156,235,35,10
1642,119,221,36,35,37
1643,116,111,211,20,20
1643,117,228,31,22,16
1643,118,156,235,35,10
1643,119,218,36,33,40
1644,116,111,211,20,20
1644,117,228,31,22,16
1644,118,156,235,35,10
1644,119,215,27,28,55
1645,116,100,231,21,18
1645,117,228,31,22,16
1645,118,156,235,35,10
1645,119,212,35,24,39
1646,116,100,230,22,19
1646,117,228,31,22,16
1646,118,156,235,35,10
1646,119,212,36,27,38
1647,116,99,228,23,23
1647,117,228,31,22,16
1647,118,156,235,35,10
1647,119,214,27,30,55
1648,116,90,229,25,21
1648,117,228,31,22,16
1648,118,156,235,35,10
1648,119,214,27,30,55
1649,116,90,229,25,21
1649,117,228,31,22,16
1649,118,156,235,35,10
1649,119,214,27,29,55
1650,116,90,229,25,21
1650,117,228,31,22,16
1650,118,156,235,35,10
1650,119,215,27,30,55
1651,116,90,229,25,21
1651,117,228,31,22,16
1651,118,156,235,35,10
1651,119,215,27,31,55
1652,116,90,229,25,21
1652,117,228,31,22,16
1652,118,156,235,35,10
1652,119,215,36,29,38
1653,116,90,229,25,21
1653,117,228,31,22,16
1653,118,156,235,35,10
1653,119,214,36,25,38
1654,116,90,229,25,21
1654,117,228,31,22,16
1654,118,156,235,35,10
1654,119,213,35,22,37
1655,116,102,230,19,19
1655,117,228,31,22,16
1655,119,214,36,25,38
1656,116,96,228,17,21
1656,117,228,31,22,16
1656,119,214,36,25,38
1657,116,96,228,17,21
1657,117,228,31,22,16
1657,119,214,36,25,38
1658,116,71,230,18,19
1658,117,228,31,22,16
1658,119,214,36,25,38
1658,120,58,209,17,19
1659,116,71,219,48,41
1659,119,214,36,24,38
1659,120,58,209,17,19
1660,116,71,219,48,41
1660,119,217,27,30,55
1660,120,61,217,39,40
1661,116,71,219,48,41
1661,119,217,27,30,55
1661,120,55,215,32,38
1662,116,71,219,48,41
1662,119,215,27,27,55
1662,120,54,214,31,36
1662,121,36,162,19,19
1663,116,71,219,48,41
1663,119,215,27,27,55
1663,120,53,214,30,36
1663,121,34,162,18,20
1664,116,71,219,48,41
1664,119,215,35,27,40
1664,120,50,212,33,34
