frame,id,x,y,w,h
214,2,262,158,42,47
214,8,81,249,43,47
214,11,130,163,33,42
214,22,141,286,40,44
214,23,227,120,22,16
214,25,276,130,58,77
215,1,416,138,42,46
215,2,262,158,42,47
215,8,82,249,43,47
215,11,130,165,34,43
215,22,143,280,29,23
215,23,227,120,22,16
215,25,278,129,60,75
215,26,145,298,25,12
215,27,131,266,25,19
216,1,418,140,42,46
216,2,262,158,42,47
216,8,83,249,43,47
216,11,130,167,35,42
216,22,143,280,29,23
216,25,279,128,61,71
216,26,145,298,25,12
216,27,131,264,25,22
217,1,419,142,42,47
217,2,262,158,42,47
217,8,84,249,43,47
217,11,129,169,35,42
217,22,153,272,15,20
217,25,281,127,63,69
217,26,145,298,25,12
217,27,130,262,25,25
218,1,420,143,42,47
218,2,262,158,42,47
218,8,85,248,43,47
218,11,128,169,35,44
218,22,142,273,38,31
218,25,283,127,64,66
218,26,145,298,25,12
218,27,132,260,29,28
219,1,422,145,42,47
219,2,262,158,42,47
219,8,87,248,43,47
219,11,127,171,35,44
219,22,142,273,38,31
219,25,285,126,66,64
219,26,145,298,25,12
219,27,139,264,43,45
220,1,423,147,42,47
220,2,262,158,42,47
220,8,88,248,43,47
220,11,126,172,35,45
220,22,142,273,38,31
220,25,287,125,67,61
220,26,145,298,25,12
220,27,139,262,43,46
221,1,424,149,42,47
221,2,262,158,42,47
221,8,89,248,43,47
221,11,126,174,35,45
221,22,142,273,38,31
221,25,289,124,69,59
221,26,145,298,25,12
221,27,139,259,43,45
222,1,426,150,42,47
222,2,262,158,42,47
222,8,90,248,43,47
222,11,125,176,35,46
222,22,142,273,38,31
222,25,291,124,71,56
222,26,145,298,25,12
222,27,140,256,42,43
223,1,427,152,42,47
223,2,262,158,42,47
223,8,91,247,43,47
223,11,124,178,35,46
223,22,142,273,38,31
223,25,293,122,72,53
223,26,145,298,25,12
223,27,141,252,40,43
224,1,429,154,42,47
224,2,262,158,42,47
224,8,92,247,43,47
224,11,123,180,35,46
224,22,142,273,38,31
224,25,295,122,74,50
224,26,145,298,25,12
224,27,142,248,37,43
225,1,430,155,42,47
225,2,262,158,42,47
225,8,93,247,43,47
225,11,121,182,33,46
225,22,142,273,38,31
225,25,297,121,76,48
225,26,145,298,25,12
225,27,141,244,40,43
226,1,431,157,42,47
226,2,262,158,42,47
226,8,94,247,43,47
226,11,122,184,34,46
226,22,142,273,38,31
226,25,299,120,78,47
226,26,145,298,25,12
226,27,140,241,41,43
227,1,433,159,42,47
227,2,262,158,42,47
227,8,95,246,43,47
227,11,122,186,37,46
227,22,142,273,38,31
227,25,300,119,79,49
227,26,145,298,25,12
227,27,152,248,17,19
228,1,434,160,43,47
228,2,262,158,42,47
228,8,96,246,43,47
228,11,123,196,41,62
228,22,142,273,38,31
228,25,303,119,82,53
228,26,145,298,25,12
228,27,152,248,17,19
229,1,435,162,43,47
229,8,97,246,43,47
229,11,126,195,49,57
229,22,142,273,38,31
229,25,305,118,84,55
229,26,145,298,25,12
229,27,152,248,17,19
230,1,437,164,43,47
230,8,98,246,43,47
230,11,127,194,53,51
230,22,142,273,38,31
230,25,285,112,42,47
230,26,145,298,25,12
230,27,152,248,17,19
230,28,328,123,43,47
231,1,438,166,43,47
231,8,99,246,43,47
231,11,132,199,62,57
231,22,142,273,38,31
231,25,286,110,42,47
231,26,145,298,25,12
231,27,152,248,17,19
231,28,331,123,43,47
232,1,439,167,43,47
232,8,100,245,43,47
232,11,132,203,64,60
232,22,142,273,38,31
232,25,286,108,40,47
232,26,145,298,25,12
232,27,152,248,17,19
232,28,333,124,42,47
233,1,441,169,43,47
233,8,102,245,43,47
233,11,132,205,67,60
233,22,142,273,38,31
233,25,288,106,42,47
233,26,145,298,25,12
233,27,152,248,17,19
233,28,336,124,43,47
234,1,442,171,43,47
234,8,103,245,43,47
234,11,150,210,34,47
234,22,142,273,38,31
234,25,289,103,43,47
234,26,145,298,25,12
234,27,152,248,17,19
234,28,339,125,42,47
234,29,115,197,34,41
235,1,443,172,43,47
235,8,104,245,43,47
235,11,132,205,71,52
235,22,142,273,38,31
235,25,290,101,42,47
235,26,145,298,25,12
235,27,152,248,17,19
235,28,342,125,42,47
235,29,115,197,34,41
236,1,445,174,43,47
236,8,104,244,43,47
236,11,132,203,71,47
236,22,142,273,38,31
236,25,291,99,41,47
236,27,152,248,17,19
236,28,345,126,42,47
236,29,115,197,34,41
237,1,446,176,43,47
237,8,104,244,43,47
237,11,126,222,84,91
237,22,142,273,38,31
237,25,292,97,41,47
237,27,152,248,17,19
237,28,347,126,42,47
237,29,115,197,34,41
238,1,447,177,43,47
238,8,104,244,43,47
238,11,127,220,84,93
238,22,142,273,38,31
238,25,294,95,42,47
238,27,152,248,17,19
238,28,350,127,42,47
238,29,115,197,34,41
239,1,449,179,43,47
239,8,104,244,43,47
239,11,128,218,84,97
239,25,295,93,42,47
239,27,152,248,17,19
239,28,353,128,42,47
239,29,115,197,34,41
240,1,450,181,43,47
240,8,110,227,49,77
240,11,128,218,84,97
240,25,296,91,42,47
240,27,152,248,17,19
240,28,356,128,43,47
240,29,115,197,34,41
240,30,151,189,39,46
241,1,451,181,42,47
241,8,111,228,48,75
241,11,128,218,84,97
241,25,297,89,42,47
241,27,152,248,17,19
241,28,359,129,43,47
241,29,115,197,34,41
241,30,152,186,38,46
242,1,452,182,42,47
242,8,111,229,46,72
242,11,128,218,84,97
242,25,298,87,42,47
242,27,152,248,17,19
242,28,361,129,43,47
242,29,115,197,34,41
242,30,152,182,40,46
243,1,452,183,42,47
243,8,111,230,46,70
243,11,128,218,84,97
243,25,299,85,42,47
243,27,152,248,17,19
243,28,364,130,43,46
243,29,115,197,34,41
243,30,152,179,42,46
244,1,453,184,42,47
244,8,110,230,44,67
244,11,128,218,84,97
244,25,300,82,42,47
244,27,152,248,17,19
244,28,367,130,42,47
244,29,115,197,34,41
244,30,153,175,42,46
245,1,454,184,42,47
245,8,111,231,44,65
245,11,128,218,84,97
245,25,301,80,42,47
245,27,152,248,17,19
245,28,370,131,43,47
245,29,115,197,34,41
245,30,150,166,35,35
245,31,163,186,23,17
246,1,455,185,42,47
246,8,111,232,45,63
246,11,128,218,84,97
246,25,302,78,42,47
246,27,152,248,17,19
246,28,372,131,43,46
246,29,115,197,34,41
246,30,151,162,36,35
246,31,163,186,23,17
247,1,455,186,42,47
247,8,111,233,46,60
247,11,128,218,84,97
247,25,303,76,42,47
247,27,152,248,17,19
247,28,375,132,43,46
247,29,115,197,34,41
247,30,152,159,35,34
247,31,163,186,23,17
248,1,456,186,42,47
248,8,111,234,48,58
248,11,128,218,84,97
248,25,304,74,42,47
248,28,378,133,43,48
248,29,115,197,34,41
248,30,154,155,33,35
248,31,163,186,23,17
249,1,457,187,42,47
249,8,111,234,50,55
249,11,128,218,84,97
249,25,305,72,42,47
249,28,381,134,42,48
249,29,115,197,34,41
249,30,160,152,38,35
249,31,163,186,23,17
250,1,458,188,42,47
250,8,111,235,50,53
250,11,128,218,84,97
250,25,306,70,42,47
250,28,384,134,42,48
250,29,115,197,34,41
250,30,162,150,34,38
250,31,163,186,23,17
251,1,458,189,42,47
251,8,111,236,52,50
251,11,128,218,84,97
251,25,307,68,42,47
251,28,386,134,42,47
251,29,115,197,34,41
251,30,162,148,33,41
251,31,163,186,23,17
252,1,459,189,42,47
252,8,111,236,54,48
252,11,128,218,84,97
252,25,309,66,43,47
252,28,389,134,43,46
252,29,115,197,34,41
252,30,162,146,35,45
252,31,163,186,23,17
253,1,460,190,42,47
253,8,111,237,56,48
253,11,128,218,84,97
253,25,310,64,43,47
253,28,392,135,43,46
253,29,115,197,34,41
253,30,162,143,35,44
253,31,163,186,23,17
254,1,461,191,42,47
254,8,110,238,57,50
254,11,128,218,84,97
254,25,311,62,43,47
254,28,395,135,43,46
254,29,115,197,34,41
254,30,163,140,38,46
254,31,163,186,23,17
255,1,461,191,42,47
255,8,111,238,58,53
255,11,128,218,84,97
255,25,312,59,43,47
255,28,398,136,43,46
255,30,163,137,40,47
255,31,163,186,23,17
256,1,462,192,42,47
256,8,110,239,59,55
256,11,128,218,84,97
256,25,313,57,43,47
256,28,400,136,43,46
256,30,162,133,41,47
256,31,163,186,23,17
257,1,463,193,42,47
257,8,110,240,60,58
257,11,128,218,84,97
257,25,314,55,43,47
257,28,403,137,43,46
257,30,163,129,42,47
257,31,163,186,23,17
258,1,464,194,43,47
258,8,109,241,61,60
258,11,128,218,84,97
258,25,315,53,42,47
258,28,406,137,43,46
258,30,164,126,43,47
258,31,163,186,23,17
259,1,464,194,43,47
259,8,109,241,62,63
259,11,128,218,84,97
259,25,316,51,42,47
259,28,409,138,43,46
259,30,165,122,43,47
259,31,163,186,23,17
260,1,465,195,43,47
260,8,109,242,62,65
260,25,317,49,42,47
260,28,412,138,43,46
260,30,166,119,43,47
260,31,163,186,23,17
261,1,466,196,43,47
261,8,108,243,63,68
261,25,318,47,42,47
261,28,414,139,43,46
261,30,166,115,43,47
261,31,163,186,23,17
262,1,467,196,43,47
262,8,108,255,64,47
262,25,319,45,43,47
262,28,417,139,43,46
262,30,167,112,43,47
262,31,163,186,23,17
262,32,114,221,25,25
263,1,467,197,43,47
263,8,107,256,65,49
263,25,320,43,43,47
263,28,420,140,43,46
263,30,167,108,41,47
263,31,163,186,23,17
263,32,116,220,27,25
264,1,468,198,43,46
264,8,107,256,66,53
264,25,321,41,43,47
264,28,423,140,42,46
264,30,169,105,43,47
264,31,163,186,23,17
264,32,116,218,27,21
265,1,469,199,43,46
265,8,96,263,42,43
265,25,322,39,43,47
265,28,425,141,42,46
265,30,170,101,43,46
265,31,163,186,23,17
265,32,117,217,26,21
265,33,125,241,30,21
266,1,470,199,43,46
266,8,94,265,43,43
266,25,323,36,43,46
266,28,428,141,42,46
266,30,170,98,43,46
266,32,117,217,25,21
266,33,125,242,29,20
267,1,470,200,43,46
267,8,93,267,43,43
267,25,324,34,43,46
267,28,431,142,42,47
267,30,171,94,43,46
267,32,119,217,26,22
267,33,126,241,28,19
268,1,471,201,43,46
268,8,92,269,43,43
268,25,326,32,43,46
268,28,434,143,42,47
268,30,172,91,43,46
268,32,119,217,26,22
268,33,126,241,28,19
269,1,472,201,43,46
269,8,91,270,43,45
269,25,327,30,43,46
269,28,437,143,42,47
269,30,173,87,43,47
269,32,119,216,25,20
269,33,126,242,27,18
270,1,473,202,43,46
270,8,91,272,43,45
270,25,328,28,43,46
270,28,439,144,42,47
270,30,174,84,43,47
270,32,121,215,27,21
270,33,126,241,27,17
271,1,473,203,43,46
271,8,90,274,43,46
271,25,329,26,43,46
271,28,442,144,42,47
271,30,174,80,43,47
271,32,122,214,25,19
271,33,126,241,27,17
272,1,474,204,43,46
272,8,89,275,43,47
272,25,330,24,43,46
272,28,445,145,42,47
272,30,175,77,42,47
272,32,123,214,27,20
272,33,127,241,26,16
273,1,475,204,43,46
273,8,88,277,43,47
273,25,331,22,43,45
273,28,448,145,42,47
273,30,176,73,43,47
273,32,123,214,27,20
273,33,127,241,25,16
274,1,476,204,43,45
274,8,87,279,43,47
274,25,332,21,43,43
274,28,451,146,42,47
274,30,177,70,42,47
274,32,124,213,27,21
274,33,128,240,24,16
275,1,476,206,43,46
275,8,87,281,43,47
275,25,333,20,43,41
275,28,453,146,42,47
275,30,178,66,42,47
275,32,125,213,26,20
275,33,128,240,24,16
276,1,477,206,43,46
276,8,86,283,43,47
276,25,333,19,41,38
276,28,456,147,42,47
276,30,178,63,43,47
276,32,127,211,23,19
276,33,128,239,23,16
277,1,478,207,43,46
277,8,85,285,43,47
277,25,334,20,41,40
277,28,459,147,42,47
277,30,179,59,42,47
277,32,129,211,26,19
277,33,129,239,22,16
278,1,479,208,43,46
278,8,84,289,43,43
278,25,336,21,42,42
278,28,462,148,42,47
278,30,180,56,43,47
278,32,131,211,30,20
278,33,129,239,22,15
279,1,479,209,43,46
279,8,83,291,43,43
279,25,337,22,42,45
279,28,465,148,42,47
279,30,180,53,43,46
279,32,131,210,30,19
279,33,129,239,21,15
280,1,480,209,43,46
280,8,83,293,43,43
280,25,338,25,42,46
280,28,467,149,42,47
280,30,181,50,43,47
280,32,132,209,32,19
280,33,130,238,20,15
281,1,480,210,43,47
281,8,82,295,43,43
281,25,338,28,42,46
281,28,470,149,42,47
281,30,181,47,43,47
281,32,133,209,33,19
281,33,130,238,20,15
282,1,481,211,43,46
282,8,81,297,43,43
282,25,339,31,42,46
282,28,473,150,42,47
282,30,181,44,43,47
282,32,134,209,34,20
282,33,130,238,20,15
283,1,481,211,43,46
283,8,80,299,43,44
283,25,339,34,42,47
283,28,476,150,42,47
283,30,182,41,43,47
283,32,135,208,33,19
283,33,130,238,20,15
284,1,482,212,43,46
284,8,80,300,43,45
284,25,340,37,42,47
284,28,478,151,42,47
284,30,182,38,43,47
284,32,136,207,34,19
284,33,130,238,20,15
285,1,483,213,43,47
285,8,79,302,43,46
285,25,341,40,42,47
285,28,481,151,42,47
285,30,182,35,43,46
285,32,136,207,35,19
285,33,130,238,20,15
286,1,483,213,43,47
286,8,78,303,43,46
286,25,341,43,42,46
286,28,484,152,42,47
286,30,183,32,43,46
286,32,136,207,35,20
286,33,130,238,20,15
287,1,484,214,43,47
287,8,77,304,43,47
287,25,342,46,42,46
287,28,487,152,42,47
287,30,183,29,43,46
287,32,138,206,35,19
287,33,130,238,20,15
288,1,484,215,43,47
288,8,76,306,43,47
288,25,342,49,42,46
288,28,490,153,43,47
288,30,183,26,42,47
288,32,143,212,42,31
288,33,130,238,20,15
289,1,485,215,43,47
289,8,76,308,43,47
289,25,343,52,42,46
289,28,492,153,43,47
289,30,183,23,43,47
289,32,145,218,42,42
289,33,130,238,20,15
290,1,485,216,43,47
290,8,75,310,43,47
290,25,343,55,42,46
290,28,495,154,43,47
290,30,183,22,43,44
290,32,148,219,40,44
290,33,130,238,20,15
291,1,486,217,43,47
291,8,74,312,43,47
291,25,344,58,42,46
291,28,498,154,43,47
291,30,183,20,43,41
291,32,149,219,40,44
291,33,130,238,20,15
292,1,487,217,43,47
292,8,73,314,43,47
292,25,344,61,42,46
292,28,501,155,43,47
292,30,185,19,42,38
292,32,155,219,32,45
292,33,130,238,20,15
293,1,487,218,43,47
293,8,72,316,43,47
293,25,345,64,42,46
293,28,504,155,43,47
293,30,185,20,42,41
293,32,156,220,33,46
293,33,130,238,20,15
294,1,488,219,43,47
294,8,72,318,43,47
294,25,345,67,42,46
294,28,506,156,43,47
294,30,185,21,42,43
294,32,157,220,33,47
294,33,130,238,20,15
295,1,488,219,43,47
295,8,71,320,43,47
295,25,346,70,42,46
295,28,509,156,43,47
295,30,185,23,42,47
295,32,159,220,34,47
295,33,130,238,20,15
296,1,489,220,43,47
296,8,70,322,43,47
296,25,347,74,42,46
296,28,512,157,43,47
296,30,183,26,47,47
296,32,160,220,35,47
296,33,130,238,20,15
297,1,490,221,43,47
297,8,69,324,43,47
297,25,347,77,42,46
297,28,515,158,43,47
297,30,186,29,42,47
297,32,161,220,36,47
297,33,130,238,20,15
298,1,490,221,43,47
298,8,68,326,43,47
298,25,348,80,42,46
298,28,518,158,43,47
298,30,186,32,42,47
298,32,162,220,38,47
298,33,130,238,20,15
299,1,491,222,43,47
299,8,68,328,43,47
299,25,348,83,42,46
299,28,520,159,43,47
299,30,187,35,42,47
299,32,162,220,39,47
299,33,130,238,20,15
300,1,491,223,43,47
300,8,67,330,43,47
300,25,349,86,43,46
300,28,523,159,43,47
300,30,187,38,43,47
300,32,164,220,40,47
300,33,130,238,20,15
301,1,492,223,43,47
301,8,66,332,43,47
301,25,349,89,43,46
301,28,525,160,43,47
301,30,187,41,43,47
301,32,166,220,39,47
302,1,492,224,43,47
302,8,65,334,43,47
302,25,350,92,42,46
302,28,528,161,43,47
302,30,188,44,43,47
302,32,167,220,39,47
303,1,493,225,43,47
303,8,65,335,43,47
303,25,350,95,42,46
303,28,530,162,43,46
303,30,188,47,43,47
303,32,169,220,42,47
304,1,494,225,43,47
304,8,65,336,43,47
304,25,351,98,42,46
304,28,532,163,43,46
304,30,188,50,43,47
304,32,171,220,40,47
305,1,494,226,43,47
305,8,64,337,43,46
305,25,351,101,42,46
305,28,535,164,43,46
305,30,189,54,43,48
305,32,172,220,41,47
306,1,495,227,43,47
306,8,64,337,43,45
306,25,352,104,42,46
306,28,537,165,43,46
306,30,189,57,43,48
306,32,174,220,41,47
307,1,495,227,43,47
307,8,64,338,43,44
307,25,353,107,43,46
307,28,539,166,43,46
307,30,189,60,43,48
307,32,176,220,40,47
308,1,496,228,43,47
308,8,64,338,43,44
308,25,353,110,43,46
308,28,541,167,43,46
308,30,190,63,43,48
308,32,178,220,40,47
309,1,496,229,43,47
309,8,64,338,43,43
309,25,354,113,42,46
309,28,544,168,43,46
309,30,190,66,43,48
309,32,178,220,41,47
310,1,497,229,43,47
310,8,64,339,43,42
310,25,354,116,42,46
310,28,546,169,43,46
310,30,190,69,43,48
310,32,179,220,41,47
311,1,498,230,43,47
311,8,64,339,43,41
311,25,355,119,42,46
311,28,548,170,43,46
311,30,191,72,43,48
311,32,181,220,42,47
312,1,498,231,43,47
312,8,64,339,43,41
312,25,355,122,42,47
312,28,550,171,42,46
312,30,191,74,42,47
312,32,183,220,42,47
313,1,499,232,43,47
313,8,64,340,43,40
313,25,356,125,43,47
313,28,553,172,42,46
313,30,191,77,42,47
313,32,184,220,42,47
314,1,499,232,43,47
314,8,64,340,43,39
314,25,356,128,43,47
314,28,555,173,42,46
314,30,192,80,42,47
314,32,186,220,42,47
315,1,500,233,43,47
315,8,64,341,43,38
315,25,357,131,43,47
315,28,557,174,42,46
315,30,192,83,42,47
315,32,188,220,42,47
316,1,500,234,43,47
316,8,64,341,43,38
316,25,357,134,43,47
316,28,560,175,42,46
316,30,192,86,42,47
316,32,189,220,42,47
317,1,501,234,43,47
317,8,64,341,43,37
317,25,358,138,43,47
317,28,562,176,43,46
317,30,193,89,43,47
317,32,191,220,42,47
318,1,502,235,43,47
318,8,64,342,43,36
318,25,358,141,43,47
318,28,564,177,43,46
318,30,193,92,43,47
318,32,192,220,42,47
319,1,502,236,43,47
319,8,64,342,43,35
319,25,359,144,43,47
319,28,566,177,43,46
319,30,193,95,43,47
319,32,194,220,42,47
320,1,503,236,43,47
320,8,64,342,43,35
320,25,360,147,43,47
320,28,569,178,43,46
320,30,193,98,43,47
320,32,196,220,42,47
321,1,503,237,43,47
321,8,64,343,43,34
321,25,360,150,43,47
321,28,571,179,43,46
321,30,194,101,42,47
321,32,197,221,42,48
322,1,504,238,43,47
322,8,64,343,43,33
322,25,361,153,43,47
322,28,573,180,43,46
322,30,194,104,42,47
322,32,199,220,42,47
323,1,505,238,43,47
323,8,64,344,43,32
323,25,361,156,42,47
323,28,576,181,43,46
323,30,194,107,42,47
323,32,201,220,42,47
324,1,505,239,43,47
324,8,64,344,43,32
324,25,362,159,43,47
324,28,578,182,43,47
324,30,195,110,43,47
324,32,202,220,42,47
325,1,506,240,43,47
325,8,64,344,43,31
325,25,362,162,43,46
325,28,580,183,43,47
325,30,195,113,43,47
325,32,204,220,42,47
326,1,506,240,43,47
326,8,64,345,43,30
326,25,363,165,43,46
326,28,582,184,43,47
326,30,195,116,43,47
326,32,205,220,42,47
327,1,507,241,43,47
327,8,64,345,43,29
327,25,363,168,43,46
327,28,585,185,43,47
327,30,196,119,43,47
327,32,207,220,42,47
328,1,507,242,43,47
328,8,64,345,43,29
328,25,364,171,43,46
328,28,587,186,43,47
328,30,196,122,43,47
328,32,209,220,42,47
329,1,508,242,43,47
329,8,65,346,44,28
329,25,364,174,43,47
329,28,589,187,42,47
329,30,196,125,43,47
329,32,210,220,42,47
330,1,509,243,43,47
330,8,64,346,43,27
330,25,365,177,43,47
330,28,592,188,42,47
330,30,197,128,43,47
330,32,212,220,42,47
331,1,509,244,43,47
331,8,65,346,44,28
331,25,366,180,43,47
331,28,594,189,42,47
331,30,197,131,43,47
331,32,214,220,42,47
332,1,510,244,43,47
332,8,63,345,43,29
332,25,366,183,43,46
332,28,596,190,42,47
332,30,197,134,43,47
332,32,215,220,42,47
333,1,510,245,43,47
333,8,63,345,43,29
333,25,367,186,42,46
333,28,598,191,42,47
333,30,198,137,43,47
333,32,217,220,42,47
334,1,511,246,43,47
334,8,63,345,43,30
334,25,367,189,42,46
334,28,601,192,42,47
334,30,198,140,43,47
334,32,218,220,42,47
335,1,511,246,43,47
335,8,63,344,43,31
335,25,368,192,42,46
335,28,603,193,42,47
335,30,198,143,43,47
335,32,220,220,42,47
336,1,512,247,43,47
336,8,63,344,43,32
336,25,368,195,42,47
336,28,605,194,43,47
336,30,199,145,42,45
336,32,222,220,42,47
337,1,513,248,43,47
337,8,63,344,43,32
337,25,369,198,42,47
337,28,608,195,43,47
337,30,199,148,42,45
337,32,223,220,42,47
338,1,513,248,43,47
338,8,63,343,43,33
338,25,369,201,42,47
338,28,610,196,42,47
338,30,191,151,26,45
338,32,225,220,42,47
338,34,211,162,18,27
339,1,514,249,43,47
339,8,63,343,43,34
339,25,370,205,42,46
339,28,612,197,42,47
339,30,191,154,25,45
339,32,227,220,42,47
339,34,211,162,18,27
340,1,514,250,43,47
340,8,63,342,43,35
340,25,370,208,42,46
340,28,614,198,42,47
340,30,191,156,25,43
340,32,228,220,42,47
340,34,211,162,18,27
341,1,515,250,43,47
341,8,63,342,43,35
341,25,371,211,43,46
341,28,617,199,42,47
341,30,191,160,25,44
341,32,230,220,42,47
341,34,211,162,18,27
342,1,516,251,43,47
342,8,63,342,43,36
342,25,372,214,43,47
342,28,619,200,42,47
342,30,191,162,25,44
342,32,232,220,42,47
342,34,214,171,14,22
343,1,516,252,43,47
343,8,63,341,43,37
343,25,372,217,43,47
343,28,620,201,40,47
343,30,192,164,25,43
343,32,234,220,42,47
343,34,214,171,14,22
344,1,517,252,43,47
344,8,63,341,43,38
344,25,373,220,43,47
344,28,621,202,37,47
344,30,192,167,25,43
344,32,235,220,42,47
344,34,214,171,14,22
345,1,517,253,43,47
345,8,63,341,43,38
345,25,373,223,42,47
345,28,622,203,35,47
345,30,192,162,25,27
345,32,237,220,42,47
345,34,214,171,14,22
346,1,518,254,43,47
346,8,63,340,43,39
346,25,374,226,43,47
346,28,623,204,33,46
346,30,193,165,25,23
346,32,239,220,42,47
346,34,214,171,14,22
347,1,518,254,43,47
347,8,63,340,43,40
347,25,374,229,43,47
347,28,624,205,31,46
347,30,193,169,25,22
347,32,241,221,43,47
347,34,214,171,14,22
348,1,519,255,43,47
348,8,63,339,43,41
348,25,375,232,43,47
348,28,626,206,28,47
348,30,191,172,20,21
348,32,242,221,43,47
348,34,214,171,14,22
349,1,520,256,43,47
349,8,63,339,43,41
349,25,375,235,43,47
349,28,627,207,26,46
349,30,191,172,20,21
349,32,244,221,42,47
349,34,214,171,14,22
350,1,520,256,43,47
350,8,63,339,43,42
350,25,376,238,43,47
350,28,626,208,28,46
350,30,198,194,32,24
350,32,246,221,42,47
350,34,214,171,14,22
351,1,521,257,43,47
351,8,63,338,43,43
351,25,376,241,43,47
351,28,624,209,31,46
351,30,199,195,34,26
351,32,248,221,42,47
351,34,214,171,14,22
352,1,521,258,43,47
352,8,63,338,43,44
352,25,377,244,43,47
352,28,623,209,33,46
352,30,204,195,43,42
352,32,249,221,42,47
352,34,214,171,14,22
353,1,522,259,43,47
353,8,63,338,43,44
353,25,378,247,43,47
353,28,622,210,35,48
353,30,204,198,43,42
353,32,251,221,42,47
353,34,214,171,14,22
354,1,522,259,43,47
354,8,63,337,43,45
354,25,378,250,43,47
354,28,621,212,37,48
354,30,204,201,43,42
354,32,253,221,42,47
354,34,214,171,14,22
355,1,523,260,43,47
355,8,63,337,43,46
355,25,379,253,43,47
355,28,621,213,38,47
355,30,205,204,43,42
355,32,255,221,42,47
355,34,214,171,14,22
356,1,524,261,43,47
356,8,63,336,43,47
356,25,379,256,43,47
356,28,620,215,39,47
356,30,205,206,42,41
356,32,256,221,42,47
356,34,214,171,14,22
357,1,524,261,43,47
357,8,63,336,43,47
357,25,380,259,43,47
357,28,619,216,41,47
357,30,205,209,43,43
357,32,258,221,42,47
357,34,214,171,14,22
358,1,525,262,43,47
358,8,63,335,43,47
358,25,380,262,43,47
358,28,619,218,42,47
358,30,205,210,43,45
358,32,260,221,42,47
358,34,214,171,14,22
359,1,525,263,43,47
359,8,63,334,43,47
359,25,381,265,43,47
359,28,618,219,42,47
359,30,206,213,43,47
359,32,262,221,42,47
359,34,214,171,14,22
360,1,526,263,43,47
360,8,63,333,43,47
360,25,381,269,43,47
360,28,616,220,42,47
360,30,205,215,41,47
360,32,262,221,40,47
360,34,214,171,14,22
361,1,526,264,43,47
361,8,63,333,43,47
361,25,382,272,43,47
361,28,615,222,42,47
361,30,205,218,41,47
361,32,264,221,40,47
361,34,214,171,14,22
362,1,527,265,43,47
362,8,63,333,44,48
362,25,382,275,43,47
362,28,614,223,42,47
362,30,205,221,41,47
362,32,266,221,41,47
362,34,214,171,14,22
363,1,528,265,43,47
363,8,62,331,43,47
363,25,383,278,43,47
363,28,612,225,43,47
363,30,207,223,42,47
363,32,268,221,41,47
364,1,528,266,43,47
364,8,62,330,43,47
364,25,384,281,43,47
364,28,611,226,43,47
364,30,207,226,43,47
364,32,270,221,43,47
365,1,529,267,43,47
365,8,62,330,43,47
365,25,384,284,43,47
365,28,611,228,44,47
365,30,207,228,43,47
365,32,272,221,43,47
366,1,529,267,43,47
366,8,62,329,43,47
366,25,385,287,43,47
366,28,608,229,43,47
366,30,207,231,43,47
366,32,274,222,42,47
367,1,530,268,43,47
367,8,62,328,43,47
367,25,385,290,43,47
367,28,606,230,43,47
367,30,208,234,43,47
367,32,276,222,42,47
368,1,531,269,43,47
368,8,62,327,43,47
368,25,386,293,43,47
368,28,604,231,43,47
368,30,208,236,43,47
368,32,277,222,42,47
369,1,531,269,43,47
369,8,62,327,43,47
369,25,386,296,43,47
369,28,601,232,43,47
369,30,208,239,43,47
369,32,279,222,42,47
370,1,532,270,43,47
370,8,62,326,43,47
370,25,387,299,43,47
370,28,599,232,43,47
370,30,208,241,43,47
370,32,281,222,42,47
371,1,532,271,43,47
371,8,62,325,43,47
371,25,387,302,43,47
371,28,596,233,43,47
371,30,209,244,43,47
371,32,283,222,42,47
372,1,533,271,43,47
372,8,62,323,43,47
372,25,388,305,43,47
372,28,594,234,43,47
372,30,209,247,43,47
372,32,284,222,43,47
373,1,533,272,43,47
373,8,63,322,43,47
373,25,388,308,43,47
373,28,592,235,43,47
373,30,209,249,43,47
373,32,286,222,43,47
374,1,534,273,43,47
374,8,63,320,43,47
374,25,389,311,43,47
374,28,589,236,43,47
374,30,210,252,43,47
374,32,288,222,43,47
375,1,535,273,43,47
375,8,63,319,43,47
375,25,390,314,43,47
375,28,587,237,43,47
375,30,210,254,43,47
375,32,290,222,43,47
376,1,535,275,43,47
376,8,63,317,43,47
376,25,390,317,43,47
376,28,585,238,43,47
376,30,210,257,43,47
376,32,291,222,43,47
377,1,536,276,43,47
377,8,64,315,43,47
377,25,391,320,43,48
377,28,582,238,43,47
377,30,210,260,43,47
377,32,293,222,43,47
378,1,537,278,43,47
378,8,64,314,43,47
378,25,391,323,43,47
378,28,580,238,43,47
378,30,211,262,43,47
378,32,295,222,43,47
379,1,538,279,43,47
379,8,64,312,43,47
379,25,392,326,43,47
379,28,577,239,43,47
379,30,211,265,43,47
379,32,297,222,43,47
380,1,539,281,43,47
380,8,64,310,43,47
380,25,392,329,43,47
380,28,575,239,43,47
380,30,211,267,43,47
380,32,298,222,43,47
381,1,540,282,43,47
381,8,65,309,43,47
381,25,393,332,43,47
381,28,572,240,43,47
381,30,211,270,43,47
381,32,300,222,43,47
382,1,541,284,43,47
382,8,65,307,43,47
382,25,393,336,43,47
